user_id,dependents,income_annum,loan_amount,loan_term,cibil_score,self_employed,education,loan_status
1000,0,2800000,5600000,8,842,0.0,1.0,1.0
1001,3,2900000,7000000,4,806,1.0,0.0,1.0
1002,1,4900000,17700000,8,722,1.0,1.0,1.0
1003,5,9600000,20700000,14,442,0.0,0.0,0.0
1004,3,3300000,9800000,6,360,1.0,1.0,0.0
1005,3,2800000,5900000,4,461,0.0,0.0,0.0
1006,2,7800000,22200000,10,735,0.0,1.0,1.0
1007,4,2500000,8400000,12,761,1.0,1.0,1.0
1008,0,4400000,10600000,20,653,0.0,1.0,1.0
1009,0,7900000,30800000,4,726,0.0,0.0,1.0
1010,1,8900000,22600000,18,617,0.0,1.0,1.0
1011,0,5600000,13400000,2,460,0.0,1.0,0.0
1012,1,1400000,3300000,8,306,0.0,0.0,0.0
1013,5,500000,1400000,4,471,1.0,1.0,0.0
1014,1,5100000,15300000,4,628,1.0,1.0,1.0
1015,3,9800000,25600000,10,404,0.0,1.0,0.0
1016,2,8600000,21600000,16,804,1.0,1.0,1.0
1017,3,1600000,3900000,20,804,0.0,0.0,1.0
1018,1,2500000,6700000,2,502,1.0,0.0,0.0
1019,0,9500000,22600000,6,861,0.0,1.0,1.0
1020,2,3000000,7800000,14,555,1.0,0.0,1.0
1021,0,5100000,13600000,18,351,0.0,0.0,0.0
1022,2,7600000,23600000,6,358,1.0,0.0,0.0
1023,5,8800000,18800000,14,836,0.0,1.0,1.0
1024,4,1100000,2900000,4,554,1.0,0.0,1.0
1025,3,8700000,30500000,2,443,0.0,1.0,1.0
1026,5,6100000,23600000,4,725,0.0,0.0,1.0
1027,2,1900000,7000000,14,818,1.0,0.0,1.0
1028,1,9900000,38700000,6,670,0.0,0.0,1.0
1029,0,5800000,21100000,6,414,0.0,1.0,0.0
1030,2,9500000,37000000,8,887,1.0,0.0,1.0
1031,3,7900000,26600000,12,409,1.0,1.0,0.0
1032,1,1300000,4500000,14,679,1.0,0.0,1.0
1033,4,700000,2600000,18,478,1.0,1.0,0.0
1034,3,600000,1200000,2,752,0.0,1.0,1.0
1035,0,9400000,33000000,4,616,0.0,1.0,1.0
1036,2,3800000,12500000,14,842,1.0,0.0,1.0
1037,3,7800000,26300000,20,840,1.0,1.0,1.0
1038,3,7800000,27700000,6,430,1.0,1.0,0.0
1039,4,2700000,7000000,4,351,0.0,0.0,0.0
1040,5,600000,2300000,4,347,0.0,0.0,0.0
1041,3,8000000,28800000,10,576,1.0,0.0,1.0
1042,0,4000000,11000000,8,799,1.0,0.0,1.0
1043,1,3300000,10800000,2,550,1.0,0.0,1.0
1044,2,5800000,13300000,4,878,0.0,1.0,1.0
1045,3,2400000,4800000,12,895,1.0,1.0,1.0
1046,4,7600000,29700000,6,603,0.0,0.0,1.0
1047,2,2500000,6900000,12,325,1.0,0.0,0.0
1048,2,3300000,11800000,4,393,0.0,1.0,1.0
1049,3,9800000,30300000,2,612,0.0,1.0,1.0
1050,0,1000000,3800000,8,553,1.0,1.0,1.0
1051,0,2500000,8800000,14,389,1.0,0.0,0.0
1052,0,1900000,6800000,4,782,0.0,1.0,1.0
1053,3,3100000,8500000,12,493,0.0,1.0,0.0
1054,5,6000000,11900000,2,629,1.0,1.0,1.0
1055,5,6500000,21600000,10,419,0.0,0.0,0.0
1056,2,5900000,15800000,2,444,1.0,0.0,0.0
1057,5,6500000,15800000,16,301,1.0,0.0,0.0
1058,0,3800000,11200000,20,479,1.0,1.0,0.0
1059,3,3000000,11400000,10,424,1.0,0.0,0.0
1060,0,4300000,16900000,18,469,0.0,1.0,0.0
1061,4,3500000,8300000,2,897,1.0,0.0,1.0
1062,3,300000,500000,2,477,0.0,0.0,0.0
1063,3,600000,1400000,16,509,1.0,0.0,0.0
1064,0,800000,1700000,4,752,1.0,1.0,1.0
1065,0,5600000,19100000,14,875,1.0,0.0,1.0
1066,2,1800000,3600000,4,343,1.0,0.0,0.0
1067,0,6800000,20800000,20,819,0.0,1.0,1.0
1068,2,4200000,16800000,2,433,1.0,1.0,1.0
1069,1,200000,400000,6,768,1.0,0.0,1.0
1070,2,8500000,31800000,6,714,1.0,1.0,1.0
1071,2,2800000,10100000,16,531,1.0,0.0,0.0
1072,0,3600000,8600000,6,529,1.0,1.0,0.0
1073,1,6200000,19500000,20,448,0.0,0.0,0.0
1074,1,2700000,10000000,2,584,0.0,1.0,1.0
1075,1,6800000,22900000,4,501,0.0,1.0,1.0
1076,2,6300000,24500000,18,848,0.0,0.0,1.0
1077,4,8800000,19100000,6,586,0.0,0.0,1.0
1078,1,5900000,13000000,2,386,0.0,1.0,0.0
1079,5,9800000,37900000,18,301,1.0,0.0,0.0
1080,2,3300000,8300000,6,653,0.0,1.0,1.0
1081,4,300000,500000,14,448,1.0,1.0,0.0
1082,1,4800000,11600000,16,696,1.0,0.0,1.0
1083,1,7500000,28300000,16,707,0.0,1.0,1.0
1084,2,8600000,21700000,4,429,0.0,0.0,0.0
1085,4,8900000,21100000,6,631,0.0,0.0,1.0
1086,5,9600000,29600000,4,446,1.0,0.0,1.0
1087,0,7700000,18100000,18,705,1.0,1.0,1.0
1088,3,7000000,15200000,2,709,1.0,0.0,1.0
1089,4,7800000,19500000,14,739,1.0,0.0,1.0
1090,3,5100000,11000000,6,336,0.0,1.0,0.0
1091,4,9400000,32600000,4,898,0.0,1.0,1.0
1092,4,600000,2100000,6,558,1.0,0.0,1.0
1093,3,5100000,13300000,4,589,0.0,1.0,1.0
1094,2,3800000,14400000,2,301,1.0,1.0,0.0
1095,2,5300000,21200000,14,516,1.0,0.0,0.0
1096,5,1100000,3600000,12,315,0.0,0.0,0.0
1097,3,6400000,14400000,10,546,0.0,0.0,0.0
1098,0,5100000,14500000,14,559,1.0,0.0,1.0
1099,3,5300000,16900000,2,350,1.0,1.0,1.0
1100,1,6700000,18700000,8,583,0.0,1.0,1.0
1101,2,4000000,9400000,8,874,0.0,0.0,1.0
1102,2,3900000,11600000,8,808,1.0,0.0,1.0
1103,1,1600000,4900000,16,487,1.0,1.0,0.0
1104,3,2700000,7800000,14,870,0.0,1.0,1.0
1105,3,1400000,3800000,8,840,0.0,1.0,1.0
1106,4,8000000,19200000,18,682,1.0,0.0,1.0
1107,3,8200000,28900000,10,668,1.0,1.0,1.0
1108,5,4800000,10300000,8,781,1.0,1.0,1.0
1109,4,8100000,19000000,6,375,0.0,1.0,0.0
1110,4,5900000,14900000,14,857,0.0,0.0,1.0
1111,5,8100000,32100000,6,823,1.0,1.0,1.0
1112,0,1400000,5000000,8,686,0.0,1.0,1.0
1113,1,1600000,6300000,2,721,0.0,1.0,1.0
1114,4,4600000,9400000,18,545,0.0,1.0,0.0
1115,1,2900000,8900000,6,523,0.0,0.0,0.0
1116,2,8600000,24900000,20,607,1.0,1.0,1.0
1117,4,3800000,14900000,20,428,0.0,0.0,0.0
1118,0,8200000,20300000,4,666,0.0,0.0,1.0
1119,3,3200000,10100000,20,704,0.0,1.0,1.0
1120,0,8100000,23800000,10,794,1.0,0.0,1.0
1121,1,9800000,23300000,12,430,1.0,1.0,0.0
1122,0,200000,500000,20,615,0.0,0.0,1.0
1123,0,6600000,14100000,20,360,0.0,0.0,0.0
1124,0,9100000,18300000,14,458,0.0,0.0,0.0
1125,2,5500000,20400000,12,887,0.0,0.0,1.0
1126,4,7200000,27400000,8,735,0.0,0.0,1.0
1127,1,2400000,5600000,16,379,0.0,0.0,0.0
1128,4,9600000,25500000,20,544,0.0,1.0,0.0
1129,1,5800000,16700000,12,721,1.0,1.0,1.0
1130,4,2300000,6000000,8,676,0.0,0.0,1.0
1131,1,300000,1200000,4,342,0.0,0.0,1.0
1132,0,9900000,27000000,16,566,0.0,0.0,1.0
1133,2,3500000,14000000,2,355,0.0,0.0,1.0
1134,2,4800000,18500000,20,605,0.0,1.0,1.0
1135,2,1600000,5200000,16,525,0.0,0.0,0.0
1136,5,800000,2500000,12,403,1.0,1.0,0.0
1137,1,9000000,33500000,18,727,1.0,1.0,1.0
1138,1,8300000,28900000,12,529,0.0,1.0,0.0
1139,4,2800000,6100000,18,415,0.0,1.0,0.0
1140,1,6400000,17300000,10,879,1.0,1.0,1.0
1141,2,6000000,12600000,16,649,1.0,0.0,1.0
1142,0,2900000,9800000,16,395,0.0,1.0,0.0
1143,0,6500000,24100000,20,488,0.0,1.0,0.0
1144,1,200000,400000,8,569,1.0,1.0,1.0
1145,1,8400000,24600000,14,817,0.0,0.0,1.0
1146,1,6100000,17800000,20,706,1.0,1.0,1.0
1147,2,8000000,31200000,8,553,1.0,1.0,1.0
1148,5,900000,1800000,14,464,1.0,0.0,0.0
1149,2,7300000,20000000,6,729,0.0,1.0,1.0
1150,4,3700000,7400000,12,363,1.0,0.0,0.0
1151,2,5200000,17200000,12,565,0.0,1.0,1.0
1152,1,7200000,21000000,14,421,0.0,1.0,0.0
1153,0,9400000,34200000,10,512,1.0,0.0,0.0
1154,3,3400000,12400000,2,730,1.0,0.0,1.0
1155,0,600000,2300000,8,627,0.0,1.0,1.0
1156,0,3300000,10000000,16,434,1.0,0.0,0.0
1157,2,5900000,14300000,2,410,1.0,1.0,0.0
1158,3,1300000,3600000,16,624,0.0,0.0,1.0
1159,4,5700000,16900000,4,656,1.0,1.0,1.0
1160,2,7700000,27300000,16,758,0.0,0.0,1.0
1161,4,7000000,23500000,18,336,1.0,0.0,0.0
1162,5,8100000,21900000,18,378,0.0,1.0,0.0
1163,1,1900000,4200000,4,620,1.0,1.0,1.0
1164,2,4500000,9100000,18,593,0.0,1.0,1.0
1165,0,9600000,34000000,12,710,1.0,0.0,1.0
1166,1,5400000,20700000,8,753,1.0,0.0,1.0
1167,1,7800000,27200000,16,454,1.0,0.0,0.0
1168,1,8200000,19100000,8,619,1.0,1.0,1.0
1169,2,8900000,28500000,6,367,0.0,1.0,0.0
1170,1,1400000,3100000,20,384,0.0,1.0,0.0
1171,2,1700000,5900000,16,610,0.0,1.0,1.0
1172,0,5300000,19500000,12,802,0.0,1.0,1.0
1173,3,6500000,25200000,10,858,0.0,1.0,1.0
1174,2,5900000,14000000,8,599,0.0,1.0,1.0
1175,4,9800000,27000000,2,395,1.0,1.0,0.0
1176,3,7700000,16200000,6,380,1.0,1.0,0.0
1177,1,7900000,27100000,10,803,0.0,1.0,1.0
1178,4,3500000,8900000,20,809,0.0,1.0,1.0
1179,4,2400000,6600000,2,722,0.0,0.0,1.0
1180,5,9900000,35700000,10,392,0.0,1.0,0.0
1181,0,3900000,14500000,8,545,0.0,1.0,0.0
1182,2,7300000,28500000,10,799,1.0,0.0,1.0
1183,0,6400000,21900000,12,727,1.0,1.0,1.0
1184,4,7100000,19800000,18,530,0.0,1.0,0.0
1185,2,8800000,19000000,14,637,0.0,0.0,1.0
1186,5,7400000,21000000,4,561,0.0,1.0,1.0
1187,2,4400000,12000000,20,421,0.0,0.0,0.0
1188,3,8600000,30300000,14,459,1.0,1.0,0.0
1189,3,6900000,26000000,14,828,0.0,0.0,1.0
1190,4,9600000,27500000,20,679,0.0,1.0,1.0
1191,2,8100000,25700000,8,455,1.0,1.0,0.0
1192,0,2600000,9400000,18,879,0.0,0.0,1.0
1193,3,9300000,26100000,14,636,1.0,1.0,1.0
1194,2,2100000,5600000,16,426,1.0,0.0,0.0
1195,4,9000000,21500000,14,508,1.0,0.0,0.0
1196,3,7000000,19200000,4,768,1.0,0.0,1.0
1197,3,2200000,6400000,20,667,0.0,0.0,1.0
1198,5,7500000,28200000,2,440,1.0,1.0,1.0
1199,1,8300000,16800000,2,366,1.0,1.0,0.0
1200,2,300000,600000,2,383,0.0,0.0,0.0
1201,0,300000,800000,4,603,1.0,0.0,1.0
1202,3,3900000,14900000,4,728,0.0,1.0,1.0
1203,0,6600000,20300000,6,549,0.0,0.0,0.0
1204,0,4100000,10700000,8,855,0.0,1.0,1.0
1205,5,1800000,5300000,12,461,1.0,1.0,0.0
1206,3,7000000,16100000,16,379,1.0,0.0,0.0
1207,2,5100000,13700000,6,559,1.0,0.0,1.0
1208,1,300000,600000,8,816,1.0,0.0,1.0
1209,4,4300000,11400000,2,560,1.0,0.0,1.0
1210,0,3200000,12000000,14,645,1.0,1.0,1.0
1211,4,4200000,11500000,6,551,1.0,0.0,1.0
1212,0,9600000,22900000,8,515,1.0,0.0,0.0
1213,4,1300000,3600000,10,657,0.0,1.0,1.0
1214,3,2400000,9300000,2,682,0.0,0.0,1.0
1215,0,600000,1600000,10,588,0.0,1.0,1.0
1216,5,9600000,38000000,10,359,1.0,1.0,0.0
1217,0,400000,1200000,4,766,0.0,1.0,1.0
1218,4,5900000,19900000,14,469,0.0,1.0,0.0
1219,0,700000,1400000,10,618,1.0,1.0,1.0
1220,0,8600000,17700000,20,711,1.0,0.0,1.0
1221,0,9000000,34000000,4,549,1.0,1.0,1.0
1222,3,5100000,20400000,6,754,1.0,1.0,1.0
1223,4,500000,1500000,6,461,1.0,0.0,0.0
1224,2,1600000,3800000,10,837,0.0,1.0,1.0
1225,0,9800000,23900000,14,459,1.0,1.0,0.0
1226,4,7800000,29700000,20,614,0.0,1.0,1.0
1227,4,6500000,24000000,16,373,0.0,0.0,0.0
1228,5,7500000,26500000,12,512,1.0,1.0,0.0
1229,4,8900000,23400000,18,781,1.0,1.0,1.0
1230,4,1800000,5800000,14,305,1.0,1.0,0.0
1231,1,7600000,27800000,6,447,1.0,0.0,0.0
1232,4,1200000,4600000,6,757,1.0,1.0,1.0
1233,5,2700000,10400000,2,723,1.0,1.0,1.0
1234,1,4600000,10900000,12,463,1.0,0.0,0.0
1235,2,6900000,18700000,10,699,0.0,0.0,1.0
1236,4,8400000,25200000,2,308,1.0,1.0,1.0
1237,0,300000,500000,18,702,0.0,1.0,1.0
1238,2,9500000,37500000,4,456,1.0,0.0,1.0
1239,3,1900000,5900000,8,651,1.0,1.0,1.0
1240,3,4200000,14500000,20,840,0.0,0.0,1.0
1241,4,2200000,7900000,18,848,1.0,1.0,1.0
1242,5,7100000,19700000,4,727,1.0,1.0,1.0
1243,4,3500000,11600000,10,335,0.0,1.0,0.0
1244,5,400000,800000,18,304,0.0,0.0,0.0
1245,2,8800000,34400000,2,712,1.0,1.0,1.0
1246,0,1800000,6600000,10,737,0.0,0.0,1.0
1247,1,7600000,29300000,14,690,1.0,1.0,1.0
1248,1,1000000,3200000,4,888,1.0,1.0,1.0
1249,2,8200000,27200000,10,839,1.0,0.0,1.0
1250,5,3600000,12400000,8,333,1.0,0.0,0.0
1251,5,9400000,23700000,18,862,0.0,1.0,1.0
1252,5,2600000,9100000,4,309,0.0,0.0,1.0
1253,5,9500000,30700000,10,823,0.0,0.0,1.0
1254,0,3500000,11700000,14,649,1.0,1.0,1.0
1255,5,9800000,35700000,10,726,1.0,0.0,1.0
1256,4,800000,3100000,18,712,0.0,1.0,1.0
1257,0,9700000,37300000,20,701,0.0,0.0,1.0
1258,3,6200000,21300000,12,655,0.0,1.0,1.0
1259,1,4400000,16600000,18,385,1.0,0.0,0.0
1260,2,1800000,3800000,4,777,0.0,1.0,1.0
1261,3,1700000,5300000,14,696,0.0,1.0,1.0
1262,3,3900000,14100000,16,496,0.0,1.0,0.0
1263,2,2200000,7900000,6,659,1.0,1.0,1.0
1264,3,6300000,17700000,2,542,1.0,0.0,0.0
1265,2,2200000,8700000,18,729,0.0,0.0,1.0
1266,1,8100000,28400000,6,744,0.0,1.0,1.0
1267,4,6800000,17000000,2,749,0.0,0.0,1.0
1268,0,4700000,14800000,20,755,0.0,1.0,1.0
1269,3,2200000,5300000,2,506,1.0,1.0,0.0
1270,3,3500000,13000000,6,391,1.0,1.0,0.0
1271,1,3500000,11600000,10,898,1.0,0.0,1.0
1272,5,500000,1500000,12,527,0.0,0.0,0.0
1273,5,9900000,35800000,20,470,0.0,0.0,0.0
1274,1,8400000,25000000,12,694,0.0,1.0,1.0
1275,1,5000000,18800000,14,325,0.0,1.0,0.0
1276,4,5500000,13400000,10,880,1.0,0.0,1.0
1277,5,3000000,11900000,14,459,1.0,1.0,0.0
1278,3,9400000,21400000,10,323,1.0,0.0,0.0
1279,4,7600000,29000000,8,739,0.0,1.0,1.0
1280,0,5500000,16300000,10,724,1.0,0.0,1.0
1281,1,3100000,7400000,18,487,0.0,1.0,0.0
1282,3,7700000,27700000,4,439,0.0,1.0,1.0
1283,2,9800000,25400000,2,655,0.0,1.0,1.0
1284,3,3200000,9200000,14,443,0.0,0.0,0.0
1285,2,700000,2600000,20,489,0.0,1.0,0.0
1286,4,3100000,8600000,14,427,1.0,0.0,0.0
1287,0,4500000,10500000,20,417,1.0,1.0,0.0
1288,5,8900000,24800000,18,842,1.0,0.0,1.0
1289,3,5900000,23200000,2,307,0.0,0.0,1.0
1290,2,1500000,4500000,18,428,0.0,0.0,0.0
1291,4,6300000,15200000,16,415,1.0,0.0,0.0
1292,3,6500000,18200000,20,405,1.0,0.0,0.0
1293,4,8000000,31500000,18,683,0.0,1.0,1.0
1294,1,3300000,10600000,14,742,1.0,1.0,1.0
1295,4,3900000,10000000,10,530,0.0,0.0,0.0
1296,3,1600000,3500000,10,844,0.0,1.0,1.0
1297,2,3900000,13900000,18,715,1.0,0.0,1.0
1298,3,8000000,26300000,12,476,1.0,1.0,0.0
1299,2,2200000,4800000,6,721,0.0,1.0,1.0
1300,4,7600000,30300000,12,339,0.0,0.0,0.0
1301,5,2700000,6800000,6,461,1.0,0.0,0.0
1302,2,6300000,23200000,12,556,1.0,1.0,1.0
1303,3,7700000,18700000,8,483,0.0,0.0,0.0
1304,2,4500000,17200000,18,406,0.0,1.0,0.0
1305,2,9400000,24800000,14,513,1.0,1.0,0.0
1306,0,4600000,12600000,16,574,0.0,0.0,1.0
1307,0,5200000,15700000,6,692,1.0,1.0,1.0
1308,5,8000000,29800000,18,867,1.0,1.0,1.0
1309,1,9900000,38500000,2,875,1.0,0.0,1.0
1310,4,8500000,18600000,10,597,1.0,1.0,1.0
1311,2,4900000,12000000,20,513,1.0,1.0,0.0
1312,3,7000000,24200000,2,354,1.0,1.0,1.0
1313,2,9600000,25900000,18,647,0.0,0.0,1.0
1314,1,9700000,23700000,6,875,0.0,1.0,1.0
1315,1,6200000,14300000,20,819,0.0,1.0,1.0
1316,4,4100000,9600000,10,521,1.0,0.0,0.0
1317,0,6100000,19900000,20,761,1.0,1.0,1.0
1318,0,700000,1900000,18,572,0.0,1.0,1.0
1319,3,6400000,24100000,12,571,0.0,1.0,1.0
1320,4,3800000,7800000,20,891,1.0,1.0,1.0
1321,1,4900000,14800000,12,895,0.0,0.0,1.0
1322,2,2100000,6600000,20,580,0.0,1.0,1.0
1323,2,6200000,23400000,8,605,0.0,1.0,1.0
1324,4,1600000,5100000,8,705,0.0,0.0,1.0
1325,1,1300000,5000000,20,423,1.0,0.0,0.0
1326,5,7300000,22500000,2,846,1.0,0.0,1.0
1327,2,2100000,5000000,4,542,0.0,0.0,0.0
1328,5,600000,2400000,18,631,0.0,0.0,1.0
1329,4,7000000,24500000,18,318,0.0,1.0,0.0
1330,1,3000000,6800000,10,541,1.0,0.0,0.0
1331,1,900000,2900000,20,782,0.0,1.0,1.0
1332,2,9600000,35000000,2,888,0.0,1.0,1.0
1333,0,1500000,3600000,14,747,0.0,1.0,1.0
1334,0,5000000,18900000,6,641,1.0,1.0,1.0
1335,3,500000,1700000,4,640,1.0,1.0,1.0
1336,4,7600000,28100000,12,324,0.0,0.0,0.0
1337,4,5500000,21200000,20,359,0.0,1.0,0.0
1338,0,6600000,23300000,12,338,1.0,0.0,0.0
1339,0,1400000,3200000,14,384,0.0,1.0,0.0
1340,5,8800000,26600000,16,545,1.0,0.0,0.0
1341,5,6200000,24200000,18,610,0.0,0.0,1.0
1342,2,8300000,27900000,18,840,1.0,1.0,1.0
1343,3,2400000,8100000,6,630,0.0,0.0,1.0
1344,1,9100000,31200000,4,508,0.0,1.0,1.0
1345,0,9500000,34900000,4,535,1.0,0.0,1.0
1346,1,1200000,3400000,20,717,0.0,1.0,1.0
1347,2,7700000,19300000,8,735,1.0,1.0,1.0
1348,5,7800000,22000000,20,528,1.0,1.0,0.0
1349,0,9400000,20000000,4,350,1.0,1.0,0.0
1350,0,1700000,5700000,12,422,0.0,0.0,0.0
1351,5,4000000,13700000,6,496,0.0,1.0,0.0
1352,4,4200000,15500000,18,794,0.0,0.0,1.0
1353,2,2400000,7700000,6,719,0.0,1.0,1.0
1354,3,2700000,6100000,14,630,1.0,0.0,1.0
1355,3,600000,1800000,4,843,1.0,0.0,1.0
1356,2,4600000,15600000,2,764,0.0,1.0,1.0
1357,3,7200000,17700000,4,662,0.0,1.0,1.0
1358,0,4700000,15500000,16,311,0.0,0.0,0.0
1359,4,4300000,10100000,2,606,0.0,0.0,1.0
1360,5,4700000,10200000,16,874,0.0,1.0,1.0
1361,4,8700000,30000000,4,370,1.0,0.0,1.0
1362,1,7000000,20500000,10,414,0.0,1.0,0.0
1363,2,600000,1100000,10,800,0.0,0.0,1.0
1364,1,6800000,16900000,12,779,0.0,0.0,1.0
1365,1,6400000,14100000,20,553,0.0,0.0,1.0
1366,4,7600000,29900000,18,445,0.0,0.0,0.0
1367,3,9000000,21400000,8,496,0.0,0.0,0.0
1368,0,2400000,5900000,10,650,1.0,1.0,1.0
1369,3,6800000,17900000,6,783,0.0,0.0,1.0
1370,5,3500000,13500000,10,535,1.0,1.0,0.0
1371,4,8900000,34000000,20,415,1.0,1.0,0.0
1372,0,6000000,15300000,8,709,0.0,0.0,1.0
1373,3,700000,2500000,14,819,0.0,0.0,1.0
1374,0,6800000,17300000,18,841,1.0,0.0,1.0
1375,4,5300000,10700000,12,700,1.0,0.0,1.0
1376,1,1400000,4200000,4,881,1.0,1.0,1.0
1377,2,1400000,4600000,4,804,1.0,1.0,1.0
1378,4,9200000,21700000,6,653,0.0,0.0,1.0
1379,1,7900000,29200000,2,663,1.0,1.0,1.0
1380,0,4500000,17500000,10,495,0.0,0.0,0.0
1381,1,3800000,9800000,8,335,0.0,0.0,0.0
1382,5,1500000,4900000,6,618,1.0,1.0,1.0
1383,3,1200000,2400000,12,480,0.0,0.0,0.0
1384,4,1700000,4900000,18,843,0.0,0.0,1.0
1385,4,5200000,14100000,16,483,0.0,1.0,0.0
1386,1,1600000,5100000,12,548,0.0,0.0,0.0
1387,4,6600000,16000000,16,379,1.0,1.0,0.0
1388,5,9400000,26600000,20,771,1.0,0.0,1.0
1389,4,300000,500000,2,353,1.0,1.0,0.0
1390,5,4600000,11500000,16,668,0.0,0.0,1.0
1391,3,6100000,21300000,2,387,1.0,0.0,1.0
1392,0,1500000,4100000,12,789,1.0,0.0,1.0
1393,0,400000,900000,2,855,1.0,1.0,1.0
1394,0,8700000,33600000,14,751,0.0,0.0,1.0
1395,3,7000000,21600000,12,739,0.0,0.0,1.0
1396,4,4700000,13100000,14,492,0.0,1.0,0.0
1397,4,7600000,23800000,16,896,1.0,0.0,1.0
1398,1,9200000,24500000,4,545,1.0,0.0,0.0
1399,5,9400000,36800000,20,891,0.0,0.0,1.0
1400,0,4800000,15100000,6,848,0.0,1.0,1.0
1401,3,600000,2400000,12,884,1.0,0.0,1.0
1402,3,4900000,14300000,14,439,1.0,1.0,0.0
1403,3,3300000,8500000,12,586,1.0,1.0,1.0
1404,3,9100000,18800000,20,308,1.0,1.0,0.0
1405,5,6100000,23500000,16,300,0.0,1.0,0.0
1406,3,8400000,19600000,2,741,1.0,1.0,1.0
1407,4,7900000,31400000,8,698,0.0,1.0,1.0
1408,2,6100000,22300000,10,733,1.0,0.0,1.0
1409,3,2000000,4200000,16,571,1.0,0.0,1.0
1410,3,9900000,29900000,20,490,1.0,1.0,0.0
1411,2,9500000,25400000,16,451,0.0,0.0,0.0
1412,4,1900000,6800000,6,559,1.0,1.0,1.0
1413,4,6900000,21400000,10,577,1.0,1.0,1.0
1414,2,1500000,5000000,4,613,1.0,0.0,1.0
1415,4,1900000,3800000,20,785,0.0,0.0,1.0
1416,0,2300000,6000000,8,690,1.0,1.0,1.0
1417,2,7800000,17100000,14,351,0.0,0.0,0.0
1418,4,400000,1000000,10,447,0.0,0.0,0.0
1419,0,9400000,19200000,20,708,1.0,1.0,1.0
1420,2,9100000,21700000,12,549,0.0,1.0,0.0
1421,1,9000000,18800000,8,797,1.0,1.0,1.0
1422,4,7100000,14300000,14,537,0.0,0.0,0.0
1423,3,800000,2500000,12,828,0.0,1.0,1.0
1424,0,4500000,9600000,14,471,1.0,1.0,0.0
1425,5,8500000,25400000,4,336,0.0,1.0,0.0
1426,3,2500000,9800000,16,424,1.0,0.0,0.0
1427,2,1500000,3300000,18,440,0.0,1.0,0.0
1428,0,6200000,17300000,8,583,0.0,0.0,1.0
1429,1,1300000,2900000,6,480,1.0,0.0,0.0
1430,5,6600000,25800000,10,670,0.0,0.0,1.0
1431,0,5300000,13700000,6,329,1.0,1.0,0.0
1432,5,1400000,3000000,6,754,0.0,0.0,1.0
1433,2,2900000,7800000,18,588,1.0,0.0,1.0
1434,3,6500000,16500000,4,551,0.0,0.0,1.0
1435,3,8300000,18900000,4,316,0.0,1.0,0.0
1436,2,8900000,32200000,12,382,1.0,0.0,0.0
1437,3,5300000,15000000,6,717,0.0,1.0,1.0
1438,0,2800000,7300000,6,676,0.0,1.0,1.0
1439,1,8000000,27800000,6,667,0.0,0.0,1.0
1440,3,3900000,10500000,20,821,0.0,0.0,1.0
1441,0,6200000,20100000,20,345,0.0,1.0,0.0
1442,3,5900000,19200000,10,442,1.0,0.0,0.0
1443,1,6000000,23300000,12,672,1.0,1.0,1.0
1444,3,9100000,29300000,2,508,1.0,0.0,1.0
1445,5,3400000,12300000,10,615,1.0,1.0,1.0
1446,1,1800000,4400000,8,689,1.0,1.0,1.0
1447,1,300000,1200000,18,747,0.0,1.0,0.0
1448,1,9000000,22800000,10,412,1.0,1.0,0.0
1449,1,6400000,16900000,2,703,0.0,1.0,1.0
1450,5,5800000,22200000,16,884,0.0,0.0,1.0
1451,5,2600000,8600000,18,651,1.0,1.0,1.0
1452,4,6600000,17300000,14,793,0.0,0.0,1.0
1453,2,6100000,21800000,4,407,0.0,0.0,1.0
1454,2,4100000,11100000,8,390,0.0,0.0,0.0
1455,3,300000,1000000,12,469,1.0,0.0,0.0
1456,4,4700000,10400000,6,373,0.0,1.0,0.0
1457,4,1500000,5800000,2,304,1.0,1.0,1.0
1458,5,2700000,8300000,8,833,0.0,0.0,1.0
1459,2,6900000,20900000,2,302,0.0,1.0,1.0
1460,0,7600000,28700000,6,397,0.0,1.0,0.0
1461,1,4100000,10000000,6,891,0.0,1.0,1.0
1462,3,4100000,12200000,2,457,0.0,0.0,0.0
1463,4,1600000,3200000,16,657,0.0,0.0,1.0
1464,2,400000,1400000,2,480,1.0,0.0,1.0
1465,5,4400000,17300000,20,840,1.0,1.0,1.0
1466,2,3800000,8000000,12,866,1.0,0.0,1.0
1467,0,4300000,17000000,8,619,0.0,0.0,1.0
1468,1,9000000,33500000,2,748,1.0,1.0,1.0
1469,3,9500000,25500000,12,881,1.0,0.0,1.0
1470,2,6900000,13900000,8,829,1.0,1.0,1.0
1471,3,4300000,11100000,6,312,0.0,0.0,0.0
1472,3,6600000,21400000,10,467,0.0,0.0,0.0
1473,1,5200000,14300000,18,650,1.0,1.0,1.0
1474,3,400000,1100000,6,711,1.0,1.0,1.0
1475,4,1300000,4100000,18,886,0.0,0.0,1.0
1476,5,9700000,28400000,4,494,0.0,0.0,0.0
1477,2,5400000,10900000,14,741,1.0,1.0,1.0
1478,4,1200000,3300000,12,876,0.0,0.0,1.0
1479,0,7000000,26400000,14,610,1.0,1.0,1.0
1480,5,7600000,26000000,6,778,0.0,1.0,1.0
1481,5,700000,1800000,14,571,1.0,1.0,1.0
1482,3,7500000,25100000,18,554,1.0,1.0,1.0
